title,addressFull,total,city,completion,propertyType,propertyCompany,price,volumeRate,propertyCosts,parking,greeningRate,gfa,metro,bus,lat,lng,images,overview
红旗区机械研究所宿舍,红旗区梓园路菜市场后面,,长沙,,,,6805元/平米,,,,,,,,28.190773,113.000394,[],
雄踞都市东家,远大路与马王堆路���汇处的东北角,216户,长沙,1970-01,普通住宅,暂无资料,,,1.20元/平方米·月,,30.0%,33631平方米,,110、126、142、103、802、603、501、405路公交车可到,28.204577247888,113.03249326209,[],“雄踞大厦商住楼”由长沙雄踞科技实业有限公司投资开发建设。本工程位于马王堆路东侧，北面与马王堆陶瓷市场的多层住宅相邻，南面与好益佳超市隔街相望，西面紧邻马王堆路。工程总用地面积5419平方米，拟开发建设集：商业、住宅于一体的综合大厦，总建筑面积约29847.3米，建筑高度70.5米。 　　 该项目占地8.25亩，总建筑面积29847.3平方米，其中：地下车库建筑面积3293.12平方米：商场建筑面积3500平方米；住宅楼建筑面积22807.6平方米，项目总投资额2000万元。
新芙蓉之都,芙蓉中路三段489号,884户,长沙,2008-12,普通住宅,美好愿景,6818元/平米,6.6,1.5元/月/平米,"地上78个,地下351个",35%,113918平方米,距地铁一号线赤黄路站很近 大约1���里,4，104，150，115，803，804，912，902，703，123,28.159318949821,112.99168173345,"[""http://pic1.ajkimg.com/display/f31c59c24dedb48b701c71f7a65e7a62/200x200.jpg"",""http://pic1.ajkimg.com/display/2ab93f59e9e109a61f53e8221015424d/200x200.jpg"",""http://pic1.ajkimg.com/display/88e602340c6256daf4a41c52e0dcf81b/200x200.jpg"",""http://pic1.ajkimg.com/display/200262072ecf030301b00808ac5ffdc8/200x200.jpg""]",新芙蓉之都位于长沙市芙蓉中路与新建西路交汇处，雄踞雨花亭板块，并拥芙蓉路与韶山路两大城市动脉，集合东塘、侯家塘、雨花亭三大核心商圈资源，离规划地铁1号线金色大道站仅100米之遥。项目总占地面积：14261.61平米，总建筑面积100383.29平米，由2栋30层城市高尚住宅、1栋5A甲级写字楼、300米临街国际潮流商业区三大核心物业组成。新芙蓉之都由长沙实力企业银旺置业倾“鲁班奖”精质团队全心打造，项目自运作以来，一直深受媒介和置业者广泛好评，并荣获“2008年度最具升值潜力楼盘”称号。住宅户型从一房到四房，共设九款经典户型，适宜居家和商住。独具特色的架空层设计，大规模精英泛会所、绿意盎然的立体空中花园、11亩共享绿化公园，让绿色与繁华和谐一体。居住、投资、办公、商业功能兼具一体，筑就一座城市价值聚合体。景观:待定园林风格:无园林景观:2000平方米的绿地。“新芙蓉之都”项目位于芙蓉路与新建西路交汇东北角，雄踞“东塘—侯家塘”商圈与新省府板块核心位置，政经中轴、地铁枢纽，沟通南北政务（省**）与商务（东塘、侯家塘、五一商业圈）财富，建设集商业、住宅、写字楼为一体的12万平米城市综合体，随着长株潭一体化进程的加速，新芙蓉之都将在真正意义上成为城市价值的聚合体。
血液中心,远大路与嘉雨路交汇处,368户,长沙,2003-06,普通住宅,中铁物业有限公司,5135元/平米,3.2,,100,20%,52000平方米,,,28.20466,113.044271,[],
富华大厦,建湘路637号,,长沙,,普通住宅,,7256元/平米,,,,,,,,28.206688,112.991457,[],
黄泥街小区,黄泥街9号,,长沙,,,,,,,,,,,,28.204362,112.986413,[],
汇城尚东项目,,0户,长沙,,",",,,4,,0,0.35%,250000平方米,,,0,0,[],汇城尚东位于芙蓉区远大路668号，由湖南长房物业置换有限公司开发。建筑面积：250000平方米，占地面积：16552平方米。 。汇城尚东位于芙蓉区远大路668号，由湖南长房物业置换有限公司开发。建筑面积：250000平方米，占地面积：16552平方米。。
商贸旅游教师宿舍,旧长沙商贸旅游学院,,长沙,,,,5400元/平米,,,,,,,,28.136459,113.00641,[],
汇都温馨港,五一村,544户,长沙,2010-10,普通住宅,湖南京电物���管理有限公司,,5.5,1.48,,31%,45634平方米,,,28.186171,113.037579,[],锋旗下继陈宫开发具有现代公寓标志性楼盘“时代先锋”和生态住宅小区“先锋水韵花都”，“先锋东外滩”之后，长沙东城又一力作“汇都·温馨港”一起无可取代的区域优势雄踞芙蓉区和雨花区两**之间，其财富价值将随着地铁站的落成而喷薄而出。 先锋旗下还着力退新房简约的生活模式，诠释现代简约的经典风格人，产品从品质到投资回报得到广大消费和社会各界的认可。“汇都温馨港”将成为未来东城中心地带上一颗璀璨的明珠，消费者值得期待的又一个理想的温馨家园。
景江雅苑,劳动东路325号,514户,长沙,2010-03,普通住宅,广居物业,5954元/平米,3.7,1.50,地上停车位120个,30%,69916.5平方米,地铁2号线,121、156、160路,28.164895,113.042182,"[""http://pic1.ajkimg.com/display/7755547ac689261c5a21b1920fa5d810/200x200.jpg"",""http://pic1.ajkimg.com/display/4940353b440494b3d79a400778f74cbd/200x200.jpg"",""http://pic1.ajkimg.com/display/88415a17c33f9206c78e092b1d3c7bde/200x200.jpg"",""http://pic1.ajkimg.com/display/b7309b656b05c2dbf7a82e296a392cb4/200x200.jpg""]",一、楼盘介绍：项目位于劳动东路325号，共4栋建筑。景江雅苑位于长沙市东南部体育新城板块，处于长沙东塘商务圈和高桥商圈辐射范围内，南临劳动东路，东临高岭路，北与华厦学校之间为城市规划道路-华厦路，西接嘉盛华庭住宅小区，是集经济、文化、居住三位一体的城市中心区域，交通便利，周围居住生活配套完善，地理位置优越。二、周边配套：学校就读:广益实验中学就只有一墙之隔！交通情况：地铁口规划二个就在旁边3分钟就到了；武广高铁火车站15分钟就到；多套公交车去往市中心文体娱乐：跳水中心游泳馆；会所；幼儿园；广益中学；枫树山小学；农行；建行；浦发；文峰国际美容美发中心；大润发超级市场
职院街小区,职院街,,长沙,,普通住宅,,6343元/平米,,,,,,,,28.192877,113.022398,[],
国储城市天地,火车站车站路1号,585户,长沙,2008-06,普通住宅,,7325元/平米,2.0,1.0,20,40%,3565000平方米,,,28.198216,113.016632,[],
高管局宿舍,远大路与嘉雨路交汇处西北角,,长沙,,,,,,,,,,,,28.206537,113.040916,[],
华丰楼,马王堆街道新合村,0户,长沙,,,,,2.70,,0,,10800平方米,,,28.192595,113.013309,[],华丰楼项目，位于长沙市芙蓉区马王堆街道新合村，项目占地面积3934.48平米。项目拟建商住楼一栋，6层，建筑面积约10800平米。 目前本项目刚刚立项，正在做前期设计方案阶段。暂未动工建设。
松雅苑,滨湖路1号,274户,长沙,2009-11,普通住宅,长沙星邦物业管理有限公司,,1.83,,,46.3%,51000平方米,,703路、101路,28.273732,113.08463,[],松雅苑是湖南省临长高速公路管理处定向开发的员工住宅小区，位于长沙县星沙镇滨湖路以北，107国道以东。主要建设内容为住宅及管理用房，公厕、垃圾站等配套设施
东来苑,王家湖路56号,3453户,长沙,,普通住宅,暂无资料,7586元/平米,6.4,暂无资料,2088,35.1%,96377平方米,,,28.218093,113.032975,"[""http://pic1.ajkimg.com/display/c8811db865815dfc42fe8e8215a925ef/200x200.jpg"",""http://pic1.ajkimg.com/display/61a775fa511b582da85a1a9db50dac58/200x200.jpg"",""http://pic1.ajkimg.com/display/e2c2f3884c78f42f814336739cde96b7/200x200.jpg"",""http://pic1.ajkimg.com/display/6f962c7913bd1e780e24b9cc26417565/200x200.jpg""]",东来苑项目位于芙蓉区火炬村王家湖路56号，占地面积9413.57平方米，总建筑面积96377.52平方米，为两栋33层高层住宅楼。
芙蓉国里,漓湘路与小塘路交汇处向南100米,798 户 户,长沙,2012-01,普通住宅,美景物业,,5.80,1.5,349（地下261、地上88）,26.70% %,86732平方米,,,28.232375,113.121089,[],芙蓉国里位于国家级经济技术开发区内，漓湘路以南小塘路以西。 片区内大盘云集，发展潜力无限，周边配套齐全。目前704、808、星沙102路公交车经过；3分钟生活圈内华天酒店、明城国际大酒店、步步高超市、通程超市、长沙市八医院等高规格城市配套。长沙县一中，维汉中学等一站式教育资源密布周围。 户型设计上以紧贴目前市场消费者需求，以紧凑型户型为主，以控制总价及首付，最大限度利用每一寸空间。各户型干湿分离、洁污分离！飘窗、转角窗，无论从大局还是到细部，每一处都极尽推敲、精心雕琢，力求完美。更科学、更节能、更环保，低碳生活每一天。
杨家山汽修厂宿舍,杨家山立交桥的西南角,,长沙,,,,,,,,,,,,28.190765,113.023953,[],
家和院,凉塘路与东四线交汇处,3089户,长沙,2013-01,普通住宅,长沙市美景物业管理有限公司,,3.28,住宅1.5元/月/平米，商业2.0元/月/平米,2011个,51.23%,400000平方米,,,28.251207,113.108672,[],家和院住宅小区，位于长沙星马次中心通衢开元东段，东临未来星沙政务中心及“亚洲法兰克福”长沙空港城，西望经开区中心板块与城市地标邮电大楼，北连未来大东城核心增长极——松雅湖商务圈，坐拥海内外开发巨头云集的星沙中央生活区，扼守城市“西接东拓”发展要律，位置十分优越，升值潜力无限广阔。　　作为经开区中心最后稀藏地块，家和院项目周边新一佳、卜蜂莲花超市、维汉中学、星沙医院、潇湘影城、上岛咖啡以及未来巨型商业中心、超六星级酒店等生活设施齐备；项目坐拥经开区南北主干道东四线，紧邻经开区东西主干道开元路，长永高速、黄兴大道、未来地铁3号线站口均近在咫尺，地铁、高铁、空港任驰骋。　　 家和院项目由香港HKMTC、深圳华纳携手精心设计，总建筑面积近40万平米的绿荫大境、万人社区，采用大围合“院落式”布局，栋距最大可达150余米。13幢25--33层欧式精筑喷薄出海阔天高、融于天地的生活之美。　　 家和院项目建筑密度低至16.88%，7万平米恢宏绿海，面积相当于10个国际标准足球场；叠水入口、喷泉大道、林荫小道、各色花卉名木、园艺小品点缀其中，与您的梦想比美。　　家和院项目萃取国内N+1户型设计精华，创造性推出面积与房间均可“生长”的76-137㎡户型：与其它同类住宅相比，同样的面积多间房，同样的房间数面积少几平方；所有空间均精巧、舒适而且可以自由间隔，“二变三”、“三变四”，赠送面积更最高达到18平米。
蓝月谷裕源国际山庄,金洲大道三环东路以南,5000户,长沙,,普通住宅,,,2.67,,3800,41%,800000平方米平方米,,,28.282755,112.574933,[],蓝月谷裕源国际山庄”是由湖南德裕房地产开发有限公司开发的高档大型综合性住宅项目。德裕房产是一家在海南、珠海等地开发房地产项目10多年的民营企业，成功开发了“裕庄大厦”“海韵裕都”“珍珠裕苑”“珠海君怡”等地产品牌项目，公司实力雄厚，理念先进，并具有丰富的住宅开发经验。 项目位于宁乡县东部，紧临金洲大道，地处三环东路以南，27000亩金洲湖国家级湿地公园及船形山公园以北。 项目地理位置优越，为长沙市“大河西先导区” 之宁乡东大门，西侧即为经开区创业服务中心。距长沙约30公里，周围有石长铁路，长常高速，金洲大道，319国道，规划中的轻轨站近在咫尺，交通十分便利。同时拥有不可多得的自然环境条件，面朝金洲湖国家级湿地公园及船形山公园，背靠元宝山公园东侧，周边可享用绿地面积约为300亩，风景秀丽，交通便捷，是理想的居住之地。 项目总占地400多亩，总建筑面积80万㎡，容积率为2.67，绿地率约41%，建筑密度约17.3%，总户数约5000户。小区产品类型丰富，配套完善，拟建高层，小高层，多层洋房，别墅、星级酒店，商业街、甲级写字楼，并建设学校、幼儿园。小区停车位达3800个以上，充分满足小区停车要求。 小区采用山水庭院式的水景园林，并尊重当地的依山傍水的自然环境，充分发挥小区内现有的自然水系环境优势，保护现有山体植被，开发与建设密切结合地形，显山露水，创造出别具一格的城市生活空间。并将公共绿地，组团绿地，私家庭院和滨水绿化有机结合，以看山观水，文化、健康、生态为主题，为您提供一个清雅的生活环境；同时，商业、休闲、居住及配套设施的有机结合，充分体现了独树一帜的品格和浓郁的人文气息。 项目一期用地约90亩，实际开工建筑面积12万㎡，住宅户数620余户，容积率仅为2.6，绿地率41%，车位538个，包含1栋24+1F、4栋17+1F高层、小高层；3栋4+1F，电梯退台洋房；2栋4+1F电梯跃层洋房。 户型从80多㎡的两房两厅，110㎡三房两厅，130㎡左右的三房两厅，160㎡左右的四房两厅，200㎡左右的复式及跃层洋房，产品类型丰富，满足各类人群的居住要求。户型设计功能分区合理，动静分明，采光通风良好；花园洋房、高层住宅，均有良好景观视线，做到了户户朝南，家家有景，让住户拥有真正良好的生活休息环境。 项目建设高品质、高标准。开发商带着丰富的沿海地区开发经验，产品设计具有人性化和前瞻性设计。一期设计拟采用简欧风格���大气、高贵、简约
